name,review,rating,sentiment
FISHER PRICE SINGING STAR GYM,My daughter loved this toy. This toy was my daughter's favorite toy between the ages of 3-6 months (now she loves the Jumparoo). At first she just laid under it and stared at the lights and listened to the music until she was able to reach and grab. This replaced her Gymini which she never really cared for. She loves to kick the keys with her feet as well. She gets so excited when she plays with it that she kicks it away from her. The only negative I can say is that I wish it had rubber feet so it wouldn't scoot away on the floor when she gets excited. I end up putting the legs in my shoes on the floor so it stays put.,4,1
FISHER PRICE SINGING STAR GYM,I think this is one of the best infant toys you could have.  It is a must for any family with an infant or a toddler. It keeps them entertained for hours and will not get on your nerves.  the quality of the product is excellent. It will last for years to come. A definite must have.,5,1
FISHER PRICE SINGING STAR GYM,"I have a two month old son and I lay him down on a blanket and put the toy over the top of him. He kicks the toys with his feet and giggles at the toy. I have never seen him enjoy any of his toys as much as this one, and if you need to get a few things done around the house, this will keep your baby occupied for a while so you can get things done. It is well worth the money.",5,1
FISHER PRICE SINGING STAR GYM,"I absolutely love this toy! We bought it for our daughter when she was almost three months old. She loved to lay underneath it an kick at it. She is now 10 months and we have it in the standing position she is still interested in the piano and plays with it often.The great thing about this gym is it changes from each position very easily!If you are looking for a gym for your youngster that will grow with them, I highly recommend this!!!!",5,1
FISHER PRICE SINGING STAR GYM,I love love love this toy!!! My daughter had used it from the day she was born. Now she uses it to pull up and stand. She has never once tipped over when trying. This is one of the few toys that she can stand and play with since that is big in the house now. This toy has gotten more use than any other.,5,1
FISHER PRICE SINGING STAR GYM,It is a great toy. It grows with the child. My son still plays with his and he is 18 months now. And I am buying one for our new cousin!!,5,1
FISHER PRICE SINGING STAR GYM,"My baby is only 13 weeks and loves this toy.  He is fascinated by the lights and music.  It will actually run for 10 minutes, which is longer then a lot of other toys on the market.  It is easy to change from one position to the next.Right now I put him in his bouncy chair and the toy in position two and slide it over his legs so he can look at it.",5,1
FISHER PRICE SINGING STAR GYM,My daughter got this as a Christmas gift when she was 2 months old and began using it immediately in the laying down position.  She learned how to kick up her legs with it as well as to follow the lights...GREAT STIMULATION!,5,1
FISHER PRICE SINGING STAR GYM,"We have the Sparkling Symphony Gym at home, and just got this gym at my baby's grandparents' house.  I like this better because you can convert it for a baby to play lying down, sitting or standing, while the SSG works only lying down or standing (not sitting).  My 7-mo-old is at the sitting stage so this is perfect for her, and will last quite a long time as she can use it while standing.  The music is quite nice -- something you won't get sick of when listening to it over and over.  It's very easy to put together.  My baby seems to love it -- she whacks at the keys, smiles really big, and bounces her whole body up and down as she plays the piano.",5,1
FISHER PRICE SINGING STAR GYM,My son got this again from my niece and he loved it fromthe get-go. he was a month old when we got it and he has been playing with it ever since. He would cry until we put him uder the singing stars. He would watch in amazement. He is now 6 months old and sitting and we converted it to Stage 2 and he loves it in a whole new way! It is a super durable toy with a nice variety in music. It is simple for him to use and entertaining. It's a great price for all teh use you will get out of this item!,5,1
FISHER PRICE SINGING STAR GYM,"This is my son's favorite toy.  I registered for it on a whim, but it has ended up being the best thing we have.  He loves to lay under it and play with the hanging toys.  He grabs them and kicks them.  He also sits up and plays the piano.  It has volume control and doesn't play irritating music.  This is a great toy for young babies!",5,1
The First Years Simple &amp; Secure Stair Gate,"We were very pleased with this gate. It is blocking the stairway that leads from our living room into the basement. The gate was functional, sturdy, easy enough to open for adults and can be easily removed when it is not needed (for example, when we host dinner parties, we like to take it off so our guests can go downstairs without trying to figure out the lock). I also liked the fact that the lock was plastic and smooth, so our son did hurt himself if he accidentally ran into the gate since the lock appears to be right at forehead level of a one-year-old.However, after about 14 months of very frequent use, the lock broke, as many reviewers have said. I feel like we got a pretty good use out of it, but it is a bummer to have to replace it now, especially since we will only need it for another 6 months or so. Almost wish it broke a few months earlier so that it would still be under warranty.",4,1
The First Years Swing Tray - Portable Booster Seat Blue &amp; Aqua,"We got this chair as a baby shower gift, which I registered for and absolutely love it!  I don't understand the problems the other reviewers are talking about.  If used properly, this chair gives absolutely no problems.  The seat locks in at different levels, if it's not locked in, of course it will fall apart.The seat is easy to use, folds easily, and cleans easily.  We store it in our van (we have Stow-and-go storage) and it fits perfectly!We've used it since my son, now 16 months, could sit up.  He lays his body from side to side and the seat doesn't budge...very safe.  The tray does snap off easily, and he has done that at times while trying to climb up on it.  This doesn't bother me, since it's not a 'toy' and shouldn't be climbed on anyway.  The tray hasn't snapped off while in use, and hopefully won't!We've used this chair on both a chair, and the floor when seating was limited (like at family get togethers).  We haven't had any problems at all.Anyway, I highly recommend it...",5,1
Rest Assured,Our newborn likes rolling onto his side when he's sleeping and this has been awesome.  He doesn't mind it being there but it keeps him still.  It's also washable for accidents and when he spits up a little bit.,5,1
Inclined to Sleep,"We love this and now we give it to all our friends that are having babies.  Our daughter hated sleeping on her back and after we got this and she could sleep on her side, she started sleeping through the night at 4 weeks old!  The incline helped her digest better and I would recommend it to anyone!",5,1
Inclined to Sleep,"I bought two of these in anticipation of the birth of our twin girls.  I thought we might use them for sleeping in their shared crib.  However, we ended up putting one of the larger crib-width foam wedges in the crib, and are instead using these &quot;Inclined to Sleep&quot; wedges for nighttime bottle feedings.  I know there aren't many folks out there who need to feed two newborn babies bottles at the same time, but if you happen to be one of them, I'd highly recommend this product.  It keeps the girls in place, with their heads slightly elevated while drinking.  I've set them up on a twin matress on the floor of the nursery, and I drape a baby blanket on top of each wedge before putting a baby on it (to catch the inevitable spit up or bottle spills).  This system works wonderfully for me, and in fact, I'm thinking about buying another pair for the living room to set up a second &quot;feeding station&quot; there for daytime feedings.",4,1
Inclined to Sleep,My son slept in my bed for the first 4 months on the inclined to sleep positioner. I think this made the transition into his crib(also on the inclined to sleep positioner)smooth. I would lay his blanket across him & tuck it under the positioner to make sure it stayed in place. My son is now 6 months old & rolling everywhere & that is the only reason we had to stop using it. It worked really well for us!,5,1
Munchkin Deluxe Bottle  And Food Warmer With Pacifier Cleaning Basket,"I really liked this warmer. I was given one when my first daughter was born. As some of the reviews state, it may take a little practise to get used to how much water to put in, but that doesn't take much to master. The only recommendation that I have is that if you use the Dr. Brown's bottles with the tubes in them, take the tubes out before putting the bottle in the warmer, or you'll end up with the milk leaking into the warmer.",4,1
Graco - Duo Stroller Rain Cover,"This double rain cover is a life saver for us.  It is durable and lightweight, fits our GRACO TANDEM STROLLER like a glove, and has lasted through the winds of March into the rains of April without so much as a leak.  The side ventilation holes offer our kids a chance to breathe a little fresh air, the snaps secure the cover to the sides of the stroller snugly, and the whole things pops on and off in a matter of seconds.  Just roll it up when you're through and toss it in the stroller basket or back of your car.  The price is right and you won't have to replace it after a few rain storms like other cheaply made versions.  A great product for a great price!",5,1
Evenflo Comfort Select Auto-Cycling Breast Pump,"I used this model for my daughter 4 years ago and again for my son, and had no problems either time.  It has worked great for me!  I use this pump very frequently and have never had any problems with suction.  A few things that I especially like about this pump: how compact it is, that it runs on batteries or with an AC adaptor, and how easy it is to clean.  I have and will continue to recommend this pump to anyone who asks.",5,1
"Classic Connect Graco SnugRide Classic Connect Infant Car Seat Base, Silver",A little pricey but works great. We purchased the car seat that came with a base and an additional base for our other vehicle. We then purchased this one for the sitter. It is easy to install works great in all types of vehicles. For our situation I just wish it wasn't so expensive. For one it's not so bad but since we have now purchased 3....obviously we like the product though. =),4,1
"Classic Connect Graco SnugRide Classic Connect Infant Car Seat Base, Silver","I have to say that I want to thank Graco for thinking of the parents!!!This is probably the most innovative invention that anyone could have made.  I love the fact that we don't have to move the base from car to car every time we change cars.  This also saves us from having to buy a second seat for convenience.Also, I love that I can just unlatch the carseat from the base and carry her inside in the seat.  It keeps the seat from getting cold in the winter time since you can take it inside with you!Everyone should have one!!!",5,1
"Classic Connect Graco SnugRide Classic Connect Infant Car Seat Base, Silver",we had to get a new one only because my FIL accidentally picked ours up for  yard sale and sold it.  We loved our other one so much we just replaced it with another one,5,1
"Classic Connect Graco SnugRide Classic Connect Infant Car Seat Base, Silver","I found the best price for these is here on Amazon. The base fit into my Dodge Ram back middle seat perfectly and the LATCH system keeps it very secure. However, my wife's car does not have LATCH and we were required to use the seat belt. Her car has leather seats and the front of the base slides side to side on the leather no matter how tight the seat belt is, the sliding does not happen in the Dodge Ram.",4,1
"Classic Connect Graco SnugRide Classic Connect Infant Car Seat Base, Silver","Very Pleased with this purchase, great price but expensive shipping. The exact base we where looking for for the newest car seat purchase",4,1
"Classic Connect Graco SnugRide Classic Connect Infant Car Seat Base, Silver",This item was just as I ordered and just exactly as the one originally purchased with my travel system. I like it because it is so convenient in moving my little one from one vehicle to the next and even to the stoller!,5,1
"Classic Connect Graco SnugRide Classic Connect Infant Car Seat Base, Silver",i love having an extra base for my husbands truck. makes life much easier not having to switch bases or buckle the seat in every time. product was shipped fast and i had no problems at all.,5,1
"Classic Connect Graco SnugRide Classic Connect Infant Car Seat Base, Silver",We needed an extra base for our infant carseat. Looked up the model of the seat and the base works perfect.,5,1
"Classic Connect Graco SnugRide Classic Connect Infant Car Seat Base, Silver",The infant car seat base came as listed and worked with me car seat. it came in a timely manner.,5,1
"Classic Connect Graco SnugRide Classic Connect Infant Car Seat Base, Silver","It's really convenient to have an extra car seat base. In addition to having the base in the second car, we've used the extra base on airline travels and extended grandparent visits. It also helped us to delay the cost of a second car seat for a year -- I would carry my child and the bucket seat into the day care and my husband would pick them up.",5,1
"Classic Connect Graco SnugRide Classic Connect Infant Car Seat Base, Silver",It's just a plain old second base so my husband and I can each have one in our car.  What else can I say?  It does what it's supposed to do and that's all I want from it.  We love Graco products!,5,1
"Classic Connect Graco SnugRide Classic Connect Infant Car Seat Base, Silver","This worked great for our snugride Infant car seat, Platinum, easy to install. Tip: we have a Audi Q5 and had to use a towel under the base due to it slipping. Once we put that under it, it worked just fine. We also loved the platinum car seat, baby was really comfy in it. Both worked great together.",5,1
"Burlington Baby Large White Willow Basket Set with Liner, Pink",They fit everything I need them to in my nursery- and look adorable on my changing table!,5,1
"Burlington Baby Large White Willow Basket Set with Liner, Pink",These are really cute.  They are very big. Too big that they wouldn't fit on the shelves I wanted them on.  I had to return them. If you have a deep wide spot to put them you will love them. I found this smaller & love it.,4,1
Pooh Bundles Tote,"When I didn't get this item for my shower, I decided to take a chance and order it online without seeing it first.  I have to say that it is a really great bag.  Lots of storage space for baby stuff and Mommy stuff.  Stores easily over the stroller handlebar and isn't too bulky.  Design isn't too feminine or masculine so Daddy isn't embarrassed carrying his daughters bag around town.",5,1
Pooh Bundles Tote,"Really cute diaper bag, lots of capartments and space.  I would recommend this it anyone that wants a spacious diaper bag and one that is comfortable.",5,1
Swing Tray Portable Booster - Primary,"My son got this chair for his 1st birthday.  I  wish we'd had it from the start.We've been using it for over 3 months now and I haven't got a single complaint.It's ridiculously easy to clean and there's nowhere for food to hide.I haven't had any problems with stability and sturdiness.My son is pretty mellow and tends to sit calmly during meals howeverso I can't say how it would hold up to roughness.That said, I highly recommend it.",5,1
Long-Range Vibrating Baby Monitor,"I am thinking maybe the monitor has been improved over the ones that are just a year or 2 old. We love that we can hear the baby breathe with out the volume on max. The vibrate works great when the dishwasher is running or I am doing another chore that is noisy. We live in a close neighborhood with apartments very close by and nothing has interfered with the monitor. This unit does not have the recharable batteries but the hearing portion does come with an adapter that could be plugged in. Really being able to plug the unit in, I have only changed the batteries once in 6 months. I like this unit and would purchase it again.",5,1
Mother's Touch Deluxe Baby Bather,"if your plan is to bathe your child in the sink this product is great!! particularly if you plan touse one of those removable faucet hoses, its like a shower.  My son loves it, even though he does slide down in it.  i highly recommend, but not so sure its a good bather for the tub - the larger version of this is.",4,1
Mother's Touch Deluxe Baby Bather,"I've started using it with my newborn and found it very easy to ""shower"" him by simply pouring water over him. Because it doesn't fit in my sink, I use it in the bath tub. This seat eliminates the whole ""sitting in unclean water"" thing. Plus the fact that it folds compactly is great. It can be used at home or when you are away. It fits neatly in any suitcase and dries quickly.",5,1
"Pearhead Babyprints Desk Frame, Mahogany",I cant wait to get my pictures printed and use this frame! Great memory keepsake! I think it would be good as a gift to someone else too!,5,1
"Pearhead Babyprints Desk Frame, Mahogany",We have one of these for both of our sons.  Its a terrific keepsake and very easy to assemble.,4,1
"Pearhead Babyprints Desk Frame, Mahogany",When I got the first one it had already been opened and damaged so it was replaced and the second one was in good shape.  Just waiting for the granddaughter to arrive so I can get her foot print.,5,1
Peg Perego Primo Viaggio Car Seat / Infant Carrier with LATCH Base - Black Sable,"I have read several of the reviews and the negative reviews talk about the amount of money spent versus the amount of time a child is in the seat.  I have one thing to say about this...money should not be an issue when you are purchasing a safe ride for your child.  The seat is expensive but in my opinion it is well worth the money spent.  I purchased this seat for my son two years ago and I am now using the same seat for my daughter.  I was tempted to get a new seat for my daughter (something more feminine) so I checked out the Graco Snugride....it didn't fit into my back seat very well and therefore moved around a lot.  The Peg Perego seat is much easier to secure into my vehicle than the Graco seat.  Both of my children are so snug when they are properly fastened into the seat that I don't worry about their safety.  I hope I never have to find out first hand of course but I have great confidence in this seat.  Aside from the safety, I also have noticed that both children seem to be very comfortable in the seat.  They sleep well in the seat even on long trips.Once your child outgrows the Peg Perego seat I highly recommend the Britax Roundabout or Marathon car seat (depending on the size of your vehicle would determine which one to purchase).  The roundabout works for children 5 to 40 lbs. and the Marathon is designed for 5 to about 65 lbs.  They are both great seats but the Marathon is rather large.  Either seat is a great investment in your child's safety.Last tidbit...never be afraid to go to the store and ask to try different car seats in your vehicle.  Even if Consumer Reports determines that a car seat is the best on the market, remember that every back seat is different and that same seat may not fit in your car.  At Babies R Us, an associate will accompany you to your car with different seats and allow you to try them before you purchase.  Not every seat is designed to be the safest in your car so you have to check and see how each seat fits into your car.  The tighter you can get the base seat belted into your car the safer it will be in the unfortunate event of an accident.",4,1
Koala Baby 6 Piece Crib Set - Locomotion,This set looks great in my baby boys first room.But I must comment that the craftmanship of the stiching is poor.After I washed the quilt I had to sew back on half of the patches.I just hope that the valance and dust ruffle don't do the same.Other than that I think that this set will be able to grow with my son through the years.,4,1
Koala Baby 6 Piece Crib Set - Locomotion,"I love everything about this bedding set. There are so many colors and designs in the fabric that it is so easy to find things to match it from wall color to different styles of curtains, little accent pictures, knobs for the dresser and other stuff to decorate my son's room. This is by far my favorite bedding set!",5,1
Koala Baby 6 Piece Crib Set - Locomotion,"I just received this bedding set for my pending baby boy.  It is absolutely beautiful!  The workmanship is wonderful.  The color and details are more than I had expected from the pictures I had seen.  I put it on my gift registry without ever seeing it in person, and trust me, it has exceeded every expectation!A wonderful product and value for all that you get in the set!",5,1
"Prince Lionheart 2 Stage Seatsaver, Black",This works great - protects seat from the snow dripping off the kids' shoes just like I wanted all while protecting my seat from indentations,5,1
"Prince Lionheart 2 Stage Seatsaver, Black","We bought this before our first since we had leather seats in the car at the time. We wanted to protect the leather from getting permanant dent marks from the car seats.  This thing catches everything!!! We even had a few barfing accidents when he was almost a year old when the car seat didnt catch the mess, the seat protector did which in turn saved us from cleaning formula and gung from in between the back seats!  This is also great for those runaway cracker crumbs and cheerios!  We now have a different car without leather seats but we still using it to keep the seats a little neater from spills!  Great product!By the way, when we sold the car with the leather interior, you never would have known there was a baby car seat back there!",5,1
"Prince Lionheart 2 Stage Seatsaver, Black","I ordered these to protect the leather in my new Ford Flex, after returing a black Eddie Bauer set with no back piece to Target.  The gray looks so much better than all the other options I considered.  They worked great for both my rear-facing and front-facing car seats on the second row bucket seats.  Both car seats fit very tight and secure... no slippage or wiggle room.  You're supposed to use only the bottom piece for the rear-facing, but I used the whole set anyway.  I will mention, however, the front-facing car seat was still a bit too tall for the seat saver.  I had to add a gray, folded over hand towel to protect the headrest from the top of the car seat.  I don't think there's anything the manufacturers could do to solve this problem though.",4,1
"Prince Lionheart 2 Stage Seatsaver, Black","I had to buy a new car when I got pregnant. It had brand new tan leather so I bought this to protect the seats. They first of all, work great at the protecting...however, they blend in so well they are hardly noticeable. Works so good I bought another one for my second baby's car seat.",5,1
"Prince Lionheart 2 Stage Seatsaver, Black","Great item, color looks great on my new 2013 Town and Country in grey.  They have to be situated just right to buckle in when using a booster,  as they get bumped and moved as kids get in and out so need to be adjusted often.",4,1
"Prince Lionheart 2 Stage Seatsaver, Black","Nice light color, goes well with the interior of our car.  While it doesn't completely keep seats from being crushed by the carseat, it does help the cushions somewhat.  Also, food is no longer ground into the seat and the seatsaver wipes off nicely.Con:  Would be nice if the back was higher for the humongous carseats they make now (Graco Nautilus).",4,1
"Prince Lionheart 2 Stage Seatsaver, Black",What a great product! It goes in very easy. Catches 99% of the mess my kids drop or spill (impossible to catch it all) as well as protecting the leather. I ordered 2 and use for both a front and rear facing car seat. I,5,1
Mid City Tote - Diaper Bag,"I just bought this bag and being particularly picky about my bags, I pretty much like this one. For the moms (or dads) who don't like the baby-themed bags, this is great. Looks like real leather, the white stitching looks nice, not cheap. The bag is roomy on the inside, which was one of my main concerns. I have a toddler and a baby and need enough room for diapers, wipes, clothes for both toys, etc. and this bag can fit it all. The straps are long enough to get all the way up on your shoulder without falling down. The only thing I do NOT like about it is the zipper does not close the bag entirely. There is a one inch or so opening on either side of the zipper, so potentially a small item could fall out if the bag got flipped upside down. Otherwise I would have given it a 5/5.",4,1
DEX Products Sound Sleeper SS-01,"We have used this for our son for several years, and we really love it - there a dual sounds that can be combined and it works very well.  We have taken this on trips to hotels also.",5,1
DEX Products Sound Sleeper SS-01,I bought this sound machine for my grandson.  He is 2 yrs. old and has always needed background noise to sleep.  He loves the rain and the fact that he can push the buttons.  I consider it a great buy!,5,1
DEX Products Sound Sleeper SS-01,"Sounds a little tinny, buttons either a little touchy or I'm heavy handed. Still good for the price",4,1
DEX Products Sound Sleeper SS-01,"I am very pleased with this product.  My 4-month old has only been taking 20 minute cat-naps and I needed some way to encourage longer sleep during the day.  I thought maybe a background noise would help.  I did a TON of research and review-reading before making this purchase.  I was concerned after reading the reviews about the lack of volume that has been claimed for this product, but have not found this to be an issue at all.  The volume levels are not too soft at all.  In fact, I often worry about it being too loud.  It has a great volume control to fit your needs.  We use the ocean sound, and at first I was worried because one wave sound is louder than the rest, but turning the volume down one notch solved this so it wasn't overbearing.The sounds are fantastic.  My husband likes to play with the blending of various sounds.  There is no break in the repeat of the noises and you cannot tell when the sound is starting its cycle over again, as I have read on so many other sound sleepers.  There is a HUGE variety of sounds as well.  I was impressed.  It has something that should match anyone's needs.It's a huge advantage to have the sound sleeper be battery operated or able to plug into a wall.  It's been a piece of cake to quickly unplug and use it on battery power when my son has fallen asleep in our bedroom or another location.  I love this feature.  We live overseas with the military, and when we vacation we can still take it with us to use on the batteries, since we can't use the plugs here without an adapter/transformer.We love the timer that is on the sound sleeper as well.  We usually let it run on ""on"" until my husband and I go to bed.  Then, when I am going into my son's room to check on him for the last time in the evening, I simply flip the button to timer and an hour later it goes off when we're all asleep.  Love the timer feature.Overall, I'd give this product more than 5 stars if the ratings were higher.  It was a fantastic purchase for very little spent.",5,1
DEX Products Sound Sleeper SS-01,"I ordered this for my husband, he was having a hard time sleeping.  The first few nights it was great but after awhile you can tell when the sound loops.  If you pick up on that sort of thing, don't order this.  But if you don't care about the repetition it's a great product for the price!",4,1
DEX Products Sound Sleeper SS-01,"We used these with both our kids - one is 5 and still uses this daily.  We could not live without it.  I bring one whenever we visit my parents house, where it is loud at bedtime - both the kids' bedtimes, and ours.  I find that its the only thing that drowns out the sounds of my parents doing dishes and speaking loudly (especially if my elderly dad doesn't have his hearing aid in!!) and allows ME (much less the kids) to fall asleep easily.  It also helps my daughter if we are awake earlier than her - it helps her get the sleep she needs.  I disagree with folks who say it doesn't get loud enough - I simply strategically place the machine either close to the door or the bed (or both) so it is loud enough.  We hear it from her room to ours at night too.  Again, my machines are both at least 5 years old, and have traveled cross country many times.  The one that is used daily still is just now getting a little iffy function-wise, and its not the machine, its the cord that is 'sensitive'.  I'm buying one for my sister-in-law, who is expecting her first, right now!!  I highly recommend!!!!",5,1
DEX Products Sound Sleeper SS-01,"I purchased this item for my newborn who will be born soon.I decided to try it out since i have personally been having a hard time falling asleep 38 weeks pregnant and all.So I have been using it for a week now.I must say I have been sleeping like a baby ,hee hee I guess thats exactly what I needed it for in the first place so it works great.I usually have to wear ear plugs to block out outside noise that keep me awake all night.When i go to sleep with this nifty machine on I dont need the ear plugs.It just sort of blocks out all the other stuff.It lets you select one sound,you can mix sounds and also put the system on timer (it will shut down after a while,next time you wake up its off).You can either turn it back on or just leave it off.I love it,i hope the baby sleeps as good as I have been :).I would recommend to friends.I was going to get the little fury lamb that makes the sounds but got this instead because it can be plugged into the wall.Can use the extra savings on batteries although you can put batteries in this unit and use unplugged.I hipe someone will give us the little lamby plush toy sound maker but if not I will be happy with this unit because it lets you put batteries for travel.Great for moms,dads, and babies",5,1
DEX Products Sound Sleeper SS-01,Our 2nd one. The first one lasted nearly 4 years of use every night!  Would absolutely buy this one again.,4,1
DEX Products Sound Sleeper SS-01,"I really like this product, my only complaint is I wish it was louder. Other then that I use it on my 12 week old son, who LOVES the sound of white noise. This machine doesn't actually play ""white noise"" but he uses it on the ""wind"" setting. He sleeps better then ever! For 20 bucks its the best around! If you have the money though, use this White Noise Machine Sleep Mate Sound Screen Dual Speed Sound Conditioner Marpac 980-A Latest Modelits better!!",4,1
Playtex Premium Nurser Newborn Gift Set,These are the best nipples yet and satisfied my strictly breastmilk daughter for one year while I worked.  I tried avent and was very dissatisfied at how stiff the silicone is and the shape was not nearly as close to breast as playtex.,5,1
Playtex Premium Nurser Newborn Gift Set,"My daughter has no trouble switching between these bottles and the breast.  I tried the Avent ones with her and the milk came out too fast.  These are perfect, easy to clean, and reasonably priced.",5,1
Playtex Premium Nurser Newborn Gift Set,"When my sister had her son ( over 35 years ago) she used the playtex nurser system. In 1983 when I had my son I used the playtex nurser system and in October of 2003 (yes 20 years later) when I had my daughter I again am using the playtex system. There was nothing better then and is nothing better now. They are easy to clean, easy for baby to hold, convenient and most of all we have never had a problem with gassey babys. When it comes to your baby don't go for fad bottles these are by far the best and have stood the test of time.",5,1
Playtex Premium Nurser Newborn Gift Set,"I have been pumping and storing my breast milk for my daughter for several months.  When it was time for her to take the bottle, she took it was ease.  It is also very convenient to store, freeze and feed her with the bottles and liners.It is the only bottles I use!",5,1
Peg Perego Primo Viaggio Car Seat / Infant Carrier with LATCH Base - Chesapeake,"Cozy fit, reliable.  Baby sweat in the seat often, though.  I'd still buy it again.",4,1
Peg Perego Primo Viaggio Car Seat / Infant Carrier with LATCH Base - Chesapeake,No question this is a great car seat for us.  With a child that has always hated the process of getting strapped in it is a lifesaver not having to complete the task with each stop.  I truely don't find it heavy even with my little one reaching 15 lbs.  I welcome the workout.  We have the venezia stroller as well and are certainly getting our monies worth.  I absolutely love the system and dread the day we can no longer use it.  Even if it is only for 6 months at least it was a pleasant 6 months.,5,1
Peg Perego Prima Pappa Multi-Position Leatherette High Chair - Tan,"Three words for you if you're considering this high chair...SPEND THE MONEY!!!  It's only a little more than the others, but wow, what a difference in QUALITY!  And SO COOL looking!  I love that it looks like a piece of furniture in our house, not another silly looking baby toy with bears on it...not that there's anything wrong with bears... but this high chair is the bomb!  Comfortable for little baby &quot;bumpers&quot; to park on, easy as pie to use, easy breezy clean-up, and rolls effortlessly from room to room with us, adjusting to whatever heights you need, whether you're on the couch or at the kitchen table...wouldn't recommend any other!  I noticed some other reviewer commented on it being &quot;wide&quot; or something at the bottom, but I truly don't know what that's about...it's the most compact one I've seen on the market!  Apparently that person hasn't seen the other high chairs in stores... You'll love this one, trust me!  No other chair compares to the Prima Pappa!",5,1
Safety 1st Hospital's Choice 8 Second Digital Thermometer,Makes it very easy to take temperatures rectally which is the most accurate way! Love how it folds and is always accurate.,5,1
First Years Premium Double Pump,"I don't really have anything to go by, but I think this pump is great. Once you get the hang of it, it doesn't hurt, it does a thorough job and it was a decent price. The only problem I have with it is that the arms sometimes move while I am pumping and I lose suction because the cup gets moved. The manufacturer should of had a locking mechanism for them. Otherwise it's a lot faster than doing it by hand!! That's for sure!I would buy this product again if I had to!",4,1
First Years Premium Single Electric Pump,"I have been using this pump for a week now, and have had no problems.  It has great suction and is very comfortable.  The only word of advice I would give is if you are going to boil the parts to sterilize, make sure you take off the plastic valve because it will lose its shape, affecting its performance.",5,1
DEX Products Mommy Bear Baby Bear MBBB-01,"This is not only a cute product, but it works well to calm a fussy baby!  The wooshing sound of the womb really does help sooth the baby to sleep!I like that there is a volume button. I found that the loudest setting is good for the first few weeks that the baby is home and eventually you can start to lower the volume. There is also a switch to play soothing music, but we have found that the baby enjoys the womb sounds much more.Each bear has a velcro strip so that it can fasten onto the crib.  My only problem is that there is only one sound box for both bears.  The box can be switched from the mommy bear to the baby bear, but I wish that each bear had it's own box so that one bear could always stay attached to the crib and the other could go downstairs with us during the day.  It's really not that big of a deal as it's easy to switch the sound boxes, but it would be nice to have 2.You'll be glad that you bought this!",4,1
Simplicity 3-In-1 Bedside Bassinet,"The only reason I didn't give it five stars it because I haven't used this bassinet yet - but I am delighted with it for the price.  It is taller than others, its options are very nice, and seems very sturdy.. a concern for us having a curious 3 yr old boy.  The pattern is hard to discern online, but the fabric is identical to the beige plaid sheets that Target sells to go w/the Waverly Vintage Rose bedding collection, which we happen to have, so I was very happy about that.  I have already purchased extra sheets by calling the customer service number on the instructions, they are $5-$6 each plus shipping.  Anyone with concerns about space might want to look at an identical Graco model at a baby store, this bassinet is larger than 'conventional' bassinets and is wide at the legs, but they are very nice because they have wheels that can lock and completely fold up when you want the bassinet to rock.  I would recommend this unit, especially for the competitive price.",4,1
Simplicity 3-In-1 Bedside Bassinet,"I am extremely satisfied with this bassinet.  It's ability to change from a traditional bassinet, bedside sleeper, and changing table was more than worth the money. I contacted the manufacturer to purchase additional sheets and they accomodated my request and were very friendly and helpful.  I recommend this product to anyone looking to purchase a bassinet for themselves or as a gift.",5,1
Lamaze Bright Friends: Trotter the Pony,"We just had a grandaughter born in Sept and a granson born in Oct and are expecting another grandson in April. I bought the turtle, the monkey and trotter for them for Christmas. The 2 babies that are already here love theirs and so do I. These are the cutest toys for young babies and are so colorful and easy for young hands to hold. In fact, I'm so pleased that I purchased Celeste, the frog and the butterfly for them as Easter gifts. Also purchased the puppy, trotter and the fishbowl for my house. Wish they had toys like this when I was raising my babies.",5,1
Koala Baby - Moonbeam 6 Piece Bedding Set,"Adorable!  The bedding is gorgeous and can be used for a boy or a girl. The bedding also has a lot of accessories for the nursery.  We have the lamp, wall hangings and pillow. The colors are great and the bedding is very soft.  I originally did not like the bedding when I viewed it online, but when I saw it in the store I knew that this was it!",5,1
Koala Baby - Moonbeam 6 Piece Bedding Set,"We bought this set because we didn't find out the sex of our baby until birth and needed something that could be for either sex! We absolutely love it! We are not using the bumper right now because it didn't seem to fit right on our crib. (We have a wooden convertible crib and in the mattresses highest position, the bumper wouln't attach properly.) Once we move the mattress to a lower position, the bumper will attach fine. The pattern is so cute for either a boy or a girl!",5,1
Madison Avenue Baby Musical Mobile,"This was the first object that my baby girl really took notice to when we first brought her home. I have it set up on her changing table right now and she smiles when she sees it and moves her legs in anticipation of the music! When she was newborn and not smiling yet, she would look at it during her change and the music relaxed her. We could tell she prefered that changing area over other places in the house because of the mobile. The colors are also really soft, but still the shapes really catch her attention.",5,1
Good Night - Bear Mobile,"My baby is now 6 months old and she still loves this mobile.  Especially from age 1-4 months, they were her first friends.  She cooed to them when she was happy, she complained to them if I walked away for a minute.  She loves the music.  I used to be able to wind it up 2-3 rounds and she was happy watching them.  Now she's content just hanging out with herself or else she just wants out of the crib.  I liked them because they were pastel and classic looking (not modern).  My daughters room has antique distressed furniture in it and all pastel colors, less modern stuff.  I hope this review was helpful.",5,1
